-3.12754	0.319581	
-3.12729	-0.465946	
-3.12705	-0.626443	
-3.1268	0.0852361	
-3.12656	0.596813	
-3.12632	0.298159	
-3.12607	-0.116779	
-3.12583	-0.0191097	
-3.12558	0.21176	
-3.12534	0.240719	
-3.12509	0.587893	
-3.12485	1.52673	
-3.1246	2.18086	
-3.12436	1.7662	
-3.12411	0.96191	
-3.12387	0.909786	
-3.12363	1.4224	
-3.12338	1.40821	
-3.12314	0.727198	
-3.12289	0.324874	
-3.12265	0.570542	
-3.1224	0.714469	
-3.12216	0.229424	
-3.12191	-0.406166	
-3.12167	-0.673907	
-3.12142	-0.834148	
-3.12118	-1.25116	
-3.12094	-1.65075	
-3.12069	-1.62961	
-3.12045	-1.30929	
-3.1202	-0.924151	
-3.11996	-0.312713	
-3.11971	0.56261	
-3.11947	1.09335	
-3.11922	0.768289	
-3.11898	0.111261	
-3.11873	0.124723	
-3.11849	0.993774	
-3.11825	2.04861	
-3.118	2.81624	
-3.11776	3.29498	
-3.11751	3.30628	
-3.11727	2.57433	
-3.11702	1.59438	
-3.11678	1.36137	
-3.11653	1.77634	
-3.11629	1.34976	
-3.11605	-0.682644	
-3.1158	-2.77703	
-3.11556	-2.77494	
-3.11531	-0.75182	
-3.11507	1.1073	
-3.11482	1.42219	
-3.11458	1.06634	
-3.11433	1.328	
-3.11409	1.91754	
-3.11384	1.7482	
-3.1136	0.849822	
-3.11336	0.291344	
-3.11311	0.49798	
-3.11287	0.777129	
-3.11262	0.561809	
-3.11238	0.132251	
-3.11213	-0.158381	
-3.11189	-0.477647	
-3.11164	-0.848182	
-3.1114	-0.661318	
-3.11115	0.392407	
-3.11091	1.4058	
-3.11067	1.1907	
-3.11042	0.00153416	
-3.11018	-0.604814	
-3.10993	0.132013	
-3.10969	1.00568	
-3.10944	0.327232	
-3.1092	-1.90303	
-3.10895	-3.9982	
-3.10871	-4.58073	
-3.10846	-3.85382	
-3.10822	-2.78115	
-3.10798	-1.75591	
-3.10773	-0.657314	
-3.10749	0.209503	
-3.10724	0.132098	
-3.107	-0.859615	
-3.10675	-1.56479	
-3.10651	-0.919329	
-3.10626	0.572079	
-3.10602	1.37808	
-3.10578	0.914477	
-3.10553	0.308058	
-3.10529	0.883411	
-3.10504	2.43653	
-3.1048	3.58203	
-3.10455	3.50098	
-3.10431	2.62323	
-3.10406	1.6303	
-3.10382	0.623956	
-3.10357	-0.365423	
-3.10333	-0.793727	
-3.10309	-0.292447	
-3.10284	0.406154	
-3.1026	0.117787	
-3.10235	-1.16169	
-3.10211	-2.04071	
-3.10186	-1.45357	
-3.10162	0.0124563	
-3.10137	0.968772	
-3.10113	0.943324	
-3.10088	0.643403	
-3.10064	0.724427	
-3.1004	0.941446	
-3.10015	0.619265	
-3.09991	-0.441482	
-3.09966	-1.67763	
-3.09942	-2.21583	
-3.09917	-1.65993	
-3.09893	-0.604618	
-3.09868	-0.166321	
-3.09844	-0.690473	
-3.09819	-1.18449	
-3.09795	-0.536239	
-3.09771	0.93853	
-3.09746	1.88796	
-3.09722	1.77736	
-3.09697	1.43909	
-3.09673	1.58602	
-3.09648	1.78411	
-3.09624	1.45946	
-3.09599	1.02002	
-3.09575	1.11169	
-3.0955	1.43418	
-3.09526	1.32242	
-3.09502	1.03203	
-3.09477	1.27265	
-3.09453	1.69624	
-3.09428	1.15717	
-3.09404	-0.400803	
-3.09379	-1.58144	
-3.09355	-1.4739	
-3.0933	-0.819316	
-3.09306	-0.623877	
-3.09282	-0.647313	
-3.09257	-0.155275	
-3.09233	0.650816	
-3.09208	1.04626	
-3.09184	1.11096	
-3.09159	1.49935	
-3.09135	2.1044	
-3.0911	2.06611	
-3.09086	1.1549	
-3.09061	0.152977	
-3.09037	-0.341183	
-3.09013	-0.588364	
-3.08988	-0.863556	
-3.08964	-0.788068	
-3.08939	-0.0685412	
-3.08915	0.734503	
-3.0889	0.878322	
-3.08866	0.529899	
-3.08841	0.507698	
-3.08817	1.0636	
-3.08792	1.54211	
-3.08768	1.32339	
-3.08744	0.608279	
-3.08719	0.0424962	
-3.08695	-0.0960157	
-3.0867	0.0142446	
-3.08646	0.319979	
-3.08621	1.09124	
-3.08597	2.27789	
-3.08572	2.96797	
-3.08548	2.08039	
-3.08523	-0.23637	
-3.08499	-2.40201	
-3.08475	-3.0331	
-3.0845	-2.43463	
-3.08426	-1.91587	
-3.08401	-1.90727	
-3.08377	-1.61032	
-3.08352	-0.583778	
-3.08328	0.278004	
-3.08303	-0.0766367	
-3.08279	-1.3132	
-3.08255	-2.07951	
-3.0823	-1.65445	
-3.08206	-0.566601	
-3.08181	0.351654	
-3.08157	0.910294	
-3.08132	1.4199	
-3.08108	2.02124	
-3.08083	2.40509	
-3.08059	2.0979	
-3.08034	0.976075	
-3.0801	-0.463124	
-3.07986	-1.4582	
-3.07961	-1.70952	
-3.07937	-1.58488	
-3.07912	-1.52589	
-3.07888	-1.58332	
-3.07863	-1.73356	
-3.07839	-2.17473	
-3.07814	-2.8398	
-3.0779	-3.05296	
-3.07765	-2.38929	
-3.07741	-1.6099	
-3.07717	-1.83993	
-3.07692	-2.81147	
-3.07668	-2.88725	
-3.07643	-1.163	
-3.07619	1.26843	
-3.07594	2.64195	
-3.0757	2.44714	
-3.07545	1.48644	
-3.07521	0.626538	
-3.07496	0.205898	
-3.07472	0.257562	
-3.07448	0.550712	
-3.07423	0.631806	
-3.07399	0.469275	
-3.07374	0.776699	
-3.0735	1.94957	
-3.07325	2.95512	
-3.07301	2.28201	
-3.07276	0.030145	
-3.07252	-1.95376	
-3.07227	-2.32251	
-3.07203	-1.6983	
-3.07179	-1.42886	
-3.07154	-1.72929	
-3.0713	-1.81512	
-3.07105	-1.30136	
-3.07081	-0.583776	
-3.07056	-0.0536693	
-3.07032	0.307139	
-3.07007	0.589215	
-3.06983	0.795209	
-3.06959	1.00613	
-3.06934	1.25189	
-3.0691	1.29442	
-3.06885	1.00467	
-3.06861	0.846877	
-3.06836	1.42616	
-3.06812	2.54539	
-3.06787	3.25439	
-3.06763	2.95367	
-3.06738	2.0364	
-3.06714	1.37175	
-3.0669	1.53151	
-3.06665	2.50008	
-3.06641	3.6748	
-3.06616	4.16194	
-3.06592	3.59797	
-3.06567	2.67284	
-3.06543	2.25482	
-3.06518	2.0699	
-3.06494	1.10649	
-3.06469	-0.570687	
-3.06445	-1.5031	
-3.06421	-0.835445	
-3.06396	0.403058	
-3.06372	0.834626	
-3.06347	0.676462	
-3.06323	1.073	
-3.06298	2.11877	
-3.06274	2.80169	
-3.06249	2.61053	
-3.06225	1.94909	
-3.062	1.05486	
-3.06176	-0.2142	
-3.06152	-1.38669	
-3.06127	-1.45264	
-3.06103	-0.366079	
-3.06078	0.609286	
-3.06054	0.614532	
-3.06029	0.316053	
-3.06005	0.679301	
-3.0598	1.49511	
-3.05956	1.93045	
-3.05931	1.85397	
-3.05907	1.69938	
-3.05883	1.46799	
-3.05858	0.805928	
-3.05834	-0.121831	
-3.05809	-0.659308	
-3.05785	-0.550866	
-3.0576	-0.196898	
-3.05736	-0.0189386	
-3.05711	-0.0479707	
-3.05687	-0.124137	
-3.05663	-0.109257	
-3.05638	0.0591358	
-3.05614	0.210673	
-3.05589	-0.0562651	
-3.05565	-0.919112	
-3.0554	-1.99019	
-3.05516	-2.66021	
-3.05491	-2.6359	
-3.05467	-2.03596	
-3.05442	-1.28975	
-3.05418	-1.0461	
-3.05394	-1.64159	
-3.05369	-2.42548	
-3.05345	-2.26784	
-3.0532	-1.09762	
-3.05296	-0.163654	
-3.05271	-0.23659	
-3.05247	-0.44721	
-3.05222	0.255478	
-3.05198	1.3708	
-3.05173	1.71929	
-3.05149	1.34153	
-3.05125	1.16965	
-3.051	1.30117	
-3.05076	1.07922	
-3.05051	0.577956	
-3.05027	0.428651	
-3.05002	0.32752	
-3.04978	-0.562803	
-3.04953	-1.68803	
-3.04929	-1.47181	
-3.04904	0.0260784	
-3.0488	0.788086	
-3.04856	-0.0804507	
-3.04831	-0.892252	
-3.04807	-0.15835	
-3.04782	0.974414	
-3.04758	0.668156	
-3.04733	-0.663672	
-3.04709	-1.25444	
-3.04684	-0.865257	
-3.0466	-0.79568	
-3.04636	-1.50977	
-3.04611	-2.12308	
-3.04587	-2.14896	
-3.04562	-2.13337	
-3.04538	-2.44397	
-3.04513	-2.75285	
-3.04489	-2.84723	
-3.04464	-2.8354	
-3.0444	-2.5213	
-3.04415	-1.6507	
-3.04391	-0.748517	
-3.04367	-0.609387	
-3.04342	-0.975705	
-3.04318	-0.826409	
-3.04293	0.0563232	
-3.04269	0.955224	
-3.04244	1.56443	
-3.0422	2.14037	
-3.04195	2.30527	
-3.04171	1.2632	
-3.04146	-0.440091	
-3.04122	-0.93508	
-3.04098	0.490396	
-3.04073	2.25463	
-3.04049	2.65297	
-3.04024	1.98868	
-3.04	1.59636	
-3.03975	1.78615	
-3.03951	1.88249	
-3.03926	1.56087	
-3.03902	1.02438	
-3.03877	0.331019	
-3.03853	-0.480676	
-3.03829	-0.967929	
-3.03804	-0.837896	
-3.0378	-0.58892	
-3.03755	-0.831782	
-3.03731	-1.3146	
-3.03706	-1.36179	
-3.03682	-0.918101	
-3.03657	-0.375598	
-3.03633	0.289098	
-3.03608	1.32648	
-3.03584	2.38185	
-3.0356	2.76271	
-3.03535	2.51986	
-3.03511	2.45931	
-3.03486	2.97526	
-3.03462	3.529	
-3.03437	3.43598	
-3.03413	2.65431	
-3.03388	1.65833	
-3.03364	0.948073	
-3.0334	0.797481	
-3.03315	1.14847	
-3.03291	1.62507	
-3.03266	1.82222	
-3.03242	1.59774	
-3.03217	1.0342	
-3.03193	0.310838	
-3.03168	-0.302466	
-3.03144	-0.64914	
-3.03119	-1.00199	
-3.03095	-1.7221	
-3.03071	-2.44226	
-3.03046	-2.24568	
-3.03022	-1.03195	
-3.02997	0.015405	
-3.02973	-0.0842249	
-3.02948	-0.837268	
-3.02924	-1.20804	
-3.02899	-1.09893	
-3.02875	-0.943485	
-3.0285	-0.505805	
-3.02826	0.622038	
-3.02802	1.71737	
-3.02777	1.55204	
-3.02753	0.252715	
-3.02728	-0.818181	
-3.02704	-1.07534	
-3.02679	-1.18547	
-3.02655	-1.37052	
-3.0263	-0.859696	
-3.02606	0.395595	
-3.02581	1.05089	
-3.02557	0.392529	
-3.02533	-0.327435	
-3.02508	0.189518	
-3.02484	1.19032	
-3.02459	1.19292	
-3.02435	0.533707	
-3.0241	0.809419	
-3.02386	2.15683	
-3.02361	2.94311	
-3.02337	2.31884	
-3.02313	1.39506	
-3.02288	1.32846	
-3.02264	1.65862	
-3.02239	1.38712	
-3.02215	0.593796	
-3.0219	-0.0419457	
-3.02166	-0.530222	
-3.02141	-1.25665	
-3.02117	-1.85607	
-3.02092	-1.56453	
-3.02068	-0.586691	
-3.02044	-0.0653801	
-3.02019	-0.524093	
-3.01995	-1.19213	
-3.0197	-1.18777	
-3.01946	-0.677352	
-3.01921	-0.426686	
-3.01897	-0.702251	
-3.01872	-1.09199	
-3.01848	-1.10846	
-3.01823	-0.565147	
-3.01799	0.413791	
-3.01775	1.39756	
-3.0175	1.84274	
-3.01726	1.57713	
-3.01701	0.914434	
-3.01677	0.115196	
-3.01652	-0.873474	
-3.01628	-1.84871	
-3.01603	-2.10315	
-3.01579	-1.38583	
-3.01554	-0.608308	
-3.0153	-0.671652	
-3.01506	-0.949105	
-3.01481	-0.17164	
-3.01457	1.24083	
-3.01432	1.28865	
-3.01408	-0.615782	
-3.01383	-2.27855	
-3.01359	-1.52445	
-3.01334	0.756049	
-3.0131	1.89629	
-3.01285	1.09959	
-3.01261	0.0121948	
-3.01237	-0.16712	
-3.01212	-0.21033	
-3.01188	-0.955381	
-3.01163	-1.57394	
-3.01139	-0.896156	
-3.01114	0.606987	
-3.0109	1.46708	
-3.01065	1.29299	
-3.01041	0.986646	
-3.01017	1.11389	
-3.00992	1.21093	
-3.00968	0.821999	
-3.00943	0.246541	
-3.00919	-0.128208	
-3.00894	-0.520837	
-3.0087	-1.23367	
-3.00845	-1.83743	
-3.00821	-1.48507	
-3.00796	-0.0424408	
-3.00772	1.4792	
-3.00748	1.82855	
-3.00723	0.788118	
-3.00699	-0.604266	
-3.00674	-1.19037	
-3.0065	-0.926653	
-3.00625	-0.710998	
-3.00601	-0.976484	
-3.00576	-0.971788	
-3.00552	0.111079	
-3.00527	1.64642	
-3.00503	2.00827	
-3.00479	0.616042	
-3.00454	-1.18252	
-3.0043	-1.72148	
-3.00405	-0.968934	
-3.00381	-0.227357	
-3.00356	-0.240406	
-3.00332	-0.467213	
-3.00307	-0.267242	
-3.00283	0.0791929	
-3.00258	-0.0212904	
-3.00234	-0.449508	
-3.0021	-0.549706	
-3.00185	-0.0220324	
-3.00161	0.875783	
-3.00136	1.7904	
-3.00112	2.44431	
-3.00087	2.55106	
-3.00063	2.10276	
-3.00038	1.61953	
-3.00014	1.57458	
-2.99989	1.67017	
-2.99965	1.24426	
-2.99941	0.285186	
-2.99916	-0.614031	
-2.99892	-1.22062	
-2.99867	-1.77119	
-2.99843	-2.10961	
-2.99818	-1.71776	
-2.99794	-0.881764	
-2.99769	-0.763106	
-2.99745	-1.70838	
-2.99721	-2.46266	
-2.99696	-1.94114	
-2.99672	-0.985031	
-2.99647	-1.22602	
-2.99623	-2.67809	
-2.99598	-3.68876	
-2.99574	-3.20417	
-2.99549	-1.97866	
-2.99525	-1.32519	
-2.995	-1.51246	
-2.99476	-1.75052	
-2.99452	-1.23819	
-2.99427	0.0606295	
-2.99403	1.39959	
-2.99378	1.92304	
-2.99354	1.53424	
-2.99329	0.933256	
-2.99305	0.602218	
-2.9928	0.208056	
-2.99256	-0.545866	
-2.99231	-1.06343	
-2.99207	-0.670443	
-2.99183	0.130822	
-2.99158	0.248288	
-2.99134	-0.31569	
-2.99109	-0.433384	
-2.99085	0.421165	
-2.9906	1.42089	
-2.99036	1.6192	
-2.99011	1.07489	
-2.98987	0.410756	
-2.98962	-0.0366199	
-2.98938	-0.279301	
-2.98914	-0.456789	
-2.98889	-0.811532	
-2.98865	-1.38997	
-2.9884	-1.64812	
-2.98816	-0.935985	
-2.98791	0.492639	
-2.98767	1.54875	
-2.98742	1.54921	
-2.98718	0.876502	
-2.98694	0.330091	
-2.98669	0.338092	
-2.98645	0.799097	
-2.9862	1.16358	
-2.98596	0.78839	
-2.98571	-0.209097	
