PPM,AMP
3.947998046875,0.00017121801047880456
3.948394775390625,0.0001701979819694055
3.94879150390625,0.00016918715818127982
3.949188232421875,0.0001681854279791215
3.9495849609375,0.00016719268190895403
3.949981689453125,0.0001662088121674374
3.95037841796875,0.0001652337125720672
3.950775146484375,0.00016426727853176976
3.951171875,0.00016330940701829075
3.951568603515625,0.00016235999653807422
3.95196533203125,0.00016141894710481447
3.952362060546875,0.00016048616021253534
3.9527587890625,0.00015956153880922175
3.953155517578125,0.00015864498727103478
3.95355224609375,0.00015773641137706426
3.953948974609375,0.00015683571828452748
3.954345703125,0.00015594281650459772
3.954742431640625,0.0001550576158786585
3.95513916015625,0.00015418002755499612
3.955535888671875,0.00015330996396609067
3.9559326171875,0.0001524473388062812
3.956329345703125,0.0001515920670099079
3.95672607421875,0.00015074406472989242
3.957122802734375,0.00014990324931674374
3.95751953125,0.00014906953929802154
3.957916259765625,0.00014824285435818037
3.95831298828125,0.00014742311531881292
3.958709716796875,0.0001466102441192794
3.9591064453125,0.00014580416379779914
3.959503173828125,0.00014500479847277857
3.95989990234375,0.00014421207332469019
3.960296630859375,0.00014342591457808078
3.960693359375,0.00014264624948417395
3.961090087890625,0.00014187300630360265
3.96148681640625,0.00014110611428968904
3.961883544921875,0.0001403455036717862
3.9622802734375,0.00013959110563922664
3.962677001953125,0.00013884285232538748
3.96307373046875,0.00013810067679210798
3.963470458984375,0.00013736451301448057
3.9638671875,0.0001366342958658423
3.964263916015625,0.00013590996110304072
3.96466064453125,0.00013519144535213928
3.965057373046875,0.00013447868609419832
3.9654541015625,0.00013377162165141608
3.965850830078125,0.00013307019117357946
3.96624755859375,0.00013237433462466412
3.966644287109375,0.00013168399276979547
3.967041015625,0.00013099910716232884
3.967437744140625,0.00013031962013134433
3.96783447265625,0.00012964547476917196
3.968231201171875,0.0001289766149193143
3.9686279296875,0.00012831298516451746
3.969024658203125,0.00012765453081508898
3.96942138671875,0.00012700119789738214
3.969818115234375,0.00012635293314256727
3.97021484375,0.00012570968397556076
3.970611572265625,0.00012507139850416633
3.97100830078125,0.00012443802550841194
3.971405029296875,0.00012380951443009608
3.9718017578125,0.00012318581536252407
3.972198486328125,0.00012256687904036974
3.97259521484375,0.0001219526568298566
3.972991943359375,0.00012134310071891703
3.973388671875,0.00012073816330777963
3.973785400390625,0.00012013779779944454
3.97418212890625,0.00011954195799060777
3.974578857421875,0.00011895059826250078
3.9749755859375,0.00011836367357205926
3.975372314453125,0.00011778113944319502
3.97576904296875,0.00011720295195822
3.976165771484375,0.00011662906774938665
3.9765625,0.0001160594439906773
3.976959228515625,0.000115494038389606
3.97735595703125,0.00011493280917928986
3.977752685546875,0.00011437571511057091
3.9781494140625,0.00011382271544429275
3.978546142578125,0.0001132737699437716
3.97894287109375,0.00011272883886732183
3.979339599609375,0.0001121878829609328
3.979736328125,0.0001116508634510802
3.980133056640625,0.00011111774203768649
3.98052978515625,0.00011058848088714456
3.980926513671875,0.00011006304262552256
3.9813232421875,0.0001095413903318106
3.981719970703125,0.00010902348753137766
3.98211669921875,0.00010850929818946088
3.982513427734375,0.00010799878670479418
3.98291015625,0.00010749191790334679
3.983306884765625,0.00010698865703215278
3.98370361328125,0.00010648896975328534
3.984100341796875,0.00010599282213788063
3.9844970703125,0.00010550018066027484
3.984893798828125,0.00010501101219227357
3.98529052734375,0.00010452528399748336
3.985687255859375,0.00010404296372570768
3.986083984375,0.00010356401940755803
3.986480712890625,0.00010308841944897326
3.98687744140625,0.00010261613262600657
3.987274169921875,0.00010214712807955968
3.9876708984375,0.00010168137531030405
3.988067626953125,0.00010121884417358448
3.98846435546875,0.00010075950487456724
3.988861083984375,0.000100303327963242
3.9892578125,9.985028432972368e-05
3.989654541015625,9.940034519947288e-05
3.99005126953125,9.89534821286928e-05
3.990447998046875,9.850966699975826e-05
3.9908447265625,9.806887201669928e-05
3.991241455078125,9.763106970081341e-05
3.99163818359375,9.7196232886282e-05
3.992034912109375,9.676433471593514e-05
3.992431640625,9.633534863696513e-05
3.992828369140625,9.59092483969067e-05
3.99322509765625,9.548600803943076e-05
3.993621826171875,9.506560190037554e-05
3.9940185546875,9.464800460384e-05
3.994415283203125,9.423319105824409e-05
3.99481201171875,9.382113645252268e-05
3.995208740234375,9.341181625235374e-05
3.99560546875,9.300520619644659e-05
3.996002197265625,9.260128229291462e-05
3.99639892578125,9.220002081563607e-05
3.996795654296875,9.180139830079802e-05
3.9971923828125,9.14053915433131e-05
3.997589111328125,9.101197759348164e-05
3.99798583984375,9.062113375356176e-05
3.998382568359375,9.023283757447114e-05
3.998779296875,8.984706685248394e-05
3.999176025390625,8.946379962608856e-05
3.99957275390625,8.90830141727088e-05
3.999969482421875,8.870468900566784e-05
4.0003662109375,8.832880287106036e-05
4.000762939453125,8.795533474473044e-05
4.00115966796875,8.758426382934263e-05
4.001556396484375,8.721556955136448e-05
4.001953125,8.684923155821982e-05
4.002349853515625,8.6485229715431e-05
4.00274658203125,8.612354410383015e-05
4.003143310546875,8.576415501673458e-05
4.0035400390625,8.540704295730245e-05
4.003936767578125,8.505218863580073e-05
4.00433349609375,8.469957296697696e-05
4.004730224609375,8.434917706743998e-05
4.005126953125,8.400098225313721e-05
4.005523681640625,8.365497003676018e-05
4.00592041015625,8.331112212536297e-05
4.006317138671875,8.296942041777721e-05
4.0067138671875,8.262984700230821e-05
4.007110595703125,8.229238415427402e-05
4.00750732421875,8.19570143337188e-05
4.007904052734375,8.162372018308316e-05
4.00830078125,8.129248452489824e-05
4.008697509765625,8.096329035959691e-05
4.00909423828125,8.063612086323807e-05
4.009490966796875,8.03109593853677e-05
4.0098876953125,7.998778944686411e-05
4.010284423828125,7.966659473784463e-05
4.01068115234375,7.934735911551273e-05
4.011077880859375,7.903006660216942e-05
4.011474609375,7.871470138313703e-05
4.011871337890625,7.840124780482123e-05
4.01226806640625,7.808969037266284e-05
4.012664794921875,7.778001374928226e-05
4.0130615234375,7.74722027524538e-05
4.013458251953125,7.71662423533681e-05
4.01385498046875,7.686211767465195e-05
4.014251708984375,7.655981398857676e-05
4.0146484375,7.625931671524991e-05
4.015045166015625,7.596061142085245e-05
4.01544189453125,7.566368381583676e-05
4.015838623046875,7.536851975325945e-05
4.0162353515625,7.50751052269467e-05
4.016632080078125,7.478342637002645e-05
4.01702880859375,7.449346945302996e-05
4.017425537109375,7.420522088242795e-05
4.017822265625,7.391866719892162e-05
4.018218994140625,7.363379507594153e-05
4.01861572265625,7.335059131788335e-05
4.019012451171875,7.306904285884087e-05
4.0194091796875,7.278913676087408e-05
4.019805908203125,7.251086021253729e-05
4.02020263671875,7.223420052742996e-05
4.020599365234375,7.195914514275385e-05
4.02099609375,7.16856816177793e-05
4.021392822265625,7.141379763250864e-05
4.02178955078125,7.114348098623182e-05
4.022186279296875,7.087471959613101e-05
4.0225830078125,7.060750149593797e-05
4.022979736328125,7.034181483455554e-05
4.02337646484375,7.007764787474993e-05
4.023773193359375,6.981498899184943e-05
4.024169921875,6.955382667237918e-05
4.024566650390625,6.929414951289481e-05
4.02496337890625,6.903594621861155e-05
4.025360107421875,6.877920560224046e-05
4.0257568359375,6.852391658270819e-05
4.026153564453125,6.82700681839724e-05
4.02655029296875,6.801764953380833e-05
4.026947021484375,6.776664986268507e-05
4.02734375,6.751705850249648e-05
4.027740478515625,6.726886488551596e-05
4.02813720703125,6.702205854323072e-05
4.028533935546875,6.677662910518282e-05
4.0289306640625,6.653256629790354e-05
4.029327392578125,6.628985994386631e-05
4.02972412109375,6.604849996029081e-05
4.030120849609375,6.580847635823095e-05
4.030517578125,6.55697792413801e-05
4.030914306640625,6.533239880520346e-05
4.03131103515625,6.50963253357444e-05
4.031707763671875,6.486154920874471e-05
4.0321044921875,6.462806088860227e-05
4.032501220703125,6.439585092736554e-05
4.03289794921875,6.416490996384171e-05
4.033294677734375,6.393522872257646e-05
4.03369140625,6.370679801290355e-05
4.034088134765625,6.34796087280818e-05
4.03448486328125,6.325365184430454e-05
4.034881591796875,6.302891841983944e-05
4.0352783203125,6.280539959411862e-05
4.035675048828125,6.258308658683574e-05
4.03607177734375,6.236197069708666e-05
4.036468505859375,6.214204330251463e-05
4.036865234375,6.192329585847527e-05
4.037261962890625,6.170571989716641e-05
4.03765869140625,6.148930702675869e-05
4.038055419921875,6.127404893065428e-05
4.0384521484375,6.105993736668105e-05
4.038848876953125,6.084696416625208e-05
4.03924560546875,6.063512123350573e-05
4.039642333984375,6.042440054472033e-05
4.0400390625,6.021479414734755e-05
4.040435791015625,6.000629415938547e-05
4.04083251953125,5.9798892768553324e-05
4.041229248046875,5.959258223155574e-05
4.0416259765625,5.938735487343288e-05
4.042022705078125,5.918320308671474e-05
4.04241943359375,5.8980119330827264e-05
4.042816162109375,5.8778096131264406e-05
4.043212890625,5.857712607900659e-05
4.043609619140625,5.8377201829760235e-05
4.04400634765625,5.817831610332091e-05
4.044403076171875,5.798046168285125e-05
4.0447998046875,5.778363141428701e-05
4.045196533203125,5.758781820562782e-05
4.04559326171875,5.739301502629313e-05
4.045989990234375,5.719921490652245e-05
4.04638671875,5.700641093670661e-05
4.046783447265625,5.6814596266788414e-05
4.04718017578125,5.662376410562036e-05
4.047576904296875,5.6433907720383064e-05
4.0479736328125,5.624502043598311e-05
4.048370361328125,5.605709563443503e-05
4.04876708984375,5.587012675428672e-05
4.049163818359375,5.568410729004584e-05
4.049560546875,5.549903079162129e-05
4.049957275390625,5.5314890863709075e-05
4.05035400390625,5.513168116526735e-05
4.050750732421875,5.494939540897671e-05
4.0511474609375,5.476802736066404e-05
4.051544189453125,5.4587570838804216e-05
4.05194091796875,5.440801971389429e-05
4.052337646484375,5.422936790805085e-05
4.052734375,5.405160939443688e-05
4.053131103515625,5.38747381966661e-05
4.05352783203125,5.3698748388453016e-05
4.053924560546875,5.3523634092967134e-05
4.0543212890625,5.33493894824353e-05
4.054718017578125,5.3176008777589164e-05
4.05511474609375,5.300348624719879e-05
4.055511474609375,5.283181620760122e-05
4.055908203125,5.2660993022242506e-05
4.056304931640625,5.2491011101162086e-05
4.05670166015625,5.23218649005671e-05
4.057098388671875,5.2153548922354714e-05
4.0574951171875,5.198605771368188e-05
4.057891845703125,5.181938586652172e-05
4.05828857421875,5.165352801716496e-05
4.058685302734375,5.1488478845859807e-05
4.05908203125,5.1324233076334436e-05
4.059478759765625,5.116078547537069e-05
4.05987548828125,5.099813085241399e-05
4.060272216796875,5.083626405909909e-05
4.0606689453125,5.0675179988915074e-05
4.061065673828125,5.0514873576747816e-05
4.06146240234375,5.0355339798461045e-05
4.061859130859375,5.0196573670525544e-05
4.062255859375,5.003857024964446e-05
4.062652587890625,4.988132463233088e-05
4.06304931640625,4.9724831954526226e-05
4.063446044921875,4.9569087391242855e-05
4.0638427734375,4.941408615613302e-05
4.064239501953125,4.925982350122019e-05
4.06463623046875,4.910629471640616e-05
4.065032958984375,4.895349512919764e-05
4.0654296875,4.880142010430335e-05
4.065826416015625,4.8650065043303985e-05
4.06622314453125,4.849942538426972e-05
4.066619873046875,4.834949660145163e-05
4.0670166015625,4.820027420488165e-05
4.067413330078125,4.805175374012296e-05
4.06781005859375,4.7903930787818096e-05
4.068206787109375,4.7756800963459764e-05
4.068603515625,4.7610359916983166e-05
4.069000244140625,4.746460333249778e-05
4.06939697265625,4.731952692792782e-05
4.069793701171875,4.7175126454743156e-05
4.0701904296875,4.703139769754363e-05
4.070587158203125,4.6888336473894024e-05
4.07098388671875,4.674593863387977e-05
4.071380615234375,4.6604200059889665e-05
4.07177734375,4.646311666625419e-05
4.072174072265625,4.632268439901436e-05
4.07257080078125,4.618289923555719e-05
4.072967529296875,4.604375718438719e-05
4.0733642578125,4.590525428477179e-05
4.073760986328125,4.576738660653644e-05
4.07415771484375,4.5630150249700765e-05
4.074554443359375,4.5493541344255196e-05
4.074951171875,4.535755604987411e-05
4.075347900390625,4.52221905556105e-05
4.07574462890625,4.508744107966376e-05
4.076141357421875,4.495330386910775e-05
4.0765380859375,4.481977519960392e-05
4.076934814453125,4.4686851375177116e-05
4.07733154296875,4.455452872789288e-05
4.077728271484375,4.442280361769183e-05
4.078125,4.4291672432038125e-05
4.078521728515625,4.416113158574103e-05
4.07891845703125,4.403117752069339e-05
4.079315185546875,4.3901806705604497e-05
4.0797119140625,4.377301563574399e-05
4.080108642578125,4.364480083276991e-05
4.08050537109375,4.3517158844435296e-05
4.080902099609375,4.3390086244324754e-05
4.081298828125,4.326357963172346e-05
4.081695556640625,4.313763563129256e-05
4.08209228515625,4.301225089285688e-05
4.082489013671875,4.288742209124555e-05
4.0828857421875,4.276314592596979e-05
4.083282470703125,4.263941912109712e-05
4.08367919921875,4.251623842495343e-05
4.084075927734375,4.2393600609961016e-05
4.08447265625,4.227150247238659e-05
4.084869384765625,4.214994083218712e-05
4.08526611328125,4.20289125327147e-05
4.085662841796875,4.190841444057995e-05
4.0860595703125,4.178844344541067e-05
4.086456298828125,4.1668996459683994e-05
4.08685302734375,4.155007041849526e-05
4.087249755859375,4.143166227933053e-05
4.087646484375,4.131376902194667e-05
4.088043212890625,4.119638764813133e-05
4.08843994140625,4.1079515181479146e-05
4.088836669921875,4.0963148667282675e-05
4.0892333984375,4.0847285172252454e-05
4.089630126953125,4.073192178440815e-05
4.09002685546875,4.061705561282311e-05
4.090423583984375,4.050268378750577e-05
4.0908203125,4.03888034591893e-05
4.091217041015625,4.027541179912951e-05
4.09161376953125,4.0162505998961534e-05
4.092010498046875,4.005008327051139e-05
4.0924072265625,3.993814084562379e-05
4.092803955078125,3.982667597598089e-05
4.09320068359375,3.9715685932954596e-05
4.093597412109375,3.960516800738498e-05
4.093994140625,3.9495119509492865e-05
4.094390869140625,3.938553776865238e-05
4.09478759765625,3.9276420133220295e-05
4.095184326171875,3.916776397046382e-05
4.0955810546875,3.905956666625811e-05
4.095977783203125,3.895182562504832e-05
4.09637451171875,3.8844538269655095e-05
4.096771240234375,3.8737702041059027e-05
4.09716796875,3.863131439835708e-05
4.097564697265625,3.852537281852017e-05
4.09796142578125,3.841987479627105e-05
4.098358154296875,3.8314817843963355e-05
4.0987548828125,3.8210199491345645e-05
4.099151611328125,3.810601728554733e-05
4.09954833984375,3.800226879082714e-05
4.099945068359375,3.7898951588429116e-05
4.100341796875,3.77960632765371e-05
4.100738525390625,3.7693601470017556e-05
4.10113525390625,3.759156380034518e-05
4.101531982421875,3.74899479154674e-05
4.1019287109375,3.738875147962458e-05
4.102325439453125,3.728797217325249e-05
4.10272216796875,3.7187607692851276e-05
4.103118896484375,3.708765575079448e-05
4.103515625,3.698811407527262e-05
4.103912353515625,3.688898041012147e-05
4.10430908203125,3.6790252514685247e-05
4.104705810546875,3.669192816372507e-05
4.1051025390625,3.659400514723944e-05
4.105499267578125,3.649648127041784e-05
4.10589599609375,3.6399354353412825e-05
4.106292724609375,3.630262223129144e-05
4.106689453125,3.620628275389473e-05
4.107086181640625,3.6110333785736035e-05
4.10748291015625,3.60147732058223e-05
4.107879638671875,3.591959890758361e-05
4.1082763671875,3.582480879876001e-05
4.108673095703125,3.573040080125838e-05
4.10906982421875,3.563637285104726e-05
4.109466552734375,3.5542722898055604e-05
4.10986328125,3.544944890604353e-05
4.110260009765625,3.53565488524837e-05
4.11065673828125,3.526402072847115e-05
4.111053466796875,3.517186253858902e-05
4.1114501953125,3.5080072300855024e-05
4.111846923828125,3.4988648046528235e-05
4.11224365234375,3.489758782006442e-05
4.112640380859375,3.480688967898984e-05
4.113037109375,3.4716551693806264e-05
4.113433837890625,3.4626571947884294e-05
4.11383056640625,3.453694853732458e-05
4.114227294921875,3.444767957092943e-05
4.1146240234375,3.435876317002301e-05
4.115020751953125,3.427019746841519e-05
4.11541748046875,3.4181980612267484e-05
4.115814208984375,3.4094110759989426e-05
4.1162109375,3.400658608216289e-05
4.116607666015625,3.3919404761456e-05
4.11700439453125,3.383256499247373e-05
4.117401123046875,3.374606498171432e-05
4.1177978515625,3.365990294746778e-05
4.118194580078125,3.357407711970231e-05
4.11859130859375,3.348858574002216e-05
4.118988037109375,3.340342706145542e-05
4.119384765625,3.331859934851641e-05
4.119781494140625,3.323410087703268e-05
4.12017822265625,3.314992993405609e-05
4.120574951171875,3.3066084817819216e-05
4.1209716796875,3.298256383756906e-05
4.121368408203125,3.289936531358437e-05
4.12176513671875,3.281648757700955e-05
4.122161865234375,3.273392896976988e-05
4.12255859375,3.265168784455353e-05
4.122955322265625,3.256976256468054e-05
4.12335205078125,3.24881515040116e-05
4.123748779296875,3.2406853046910034e-05
4.1241455078125,3.232586558808465e-05
4.124542236328125,3.224518753262872e-05
4.12493896484375,3.216481729581642e-05
4.125335693359375,3.208475330308651e-05
4.125732421875,3.200499398996583e-05
4.126129150390625,3.1925537801990147e-05
4.12652587890625,3.184638319459572e-05
4.126922607421875,3.1767528633076586e-05
4.1273193359375,3.16889725925102e-05
4.127716064453125,3.16107135576631e-05
4.12811279296875,3.153275002290893e-05
4.128509521484375,3.1455080492205243e-05
4.12890625,3.137770347896515e-05
4.129302978515625,3.130061750600396e-05
4.12969970703125,3.122382110547369e-05
4.130096435546875,3.1147312818806915e-05
4.1304931640625,3.1071091196606176e-05
4.130889892578125,3.0995154798623597e-05
4.13128662109375,3.0919502193631643e-05
4.131683349609375,3.084413195942725e-05
4.132080078125,3.076904268268176e-05
4.132476806640625,3.069423295896782e-05
4.13287353515625,3.061970139261235e-05
4.133270263671875,3.0545446596643225e-05
4.1336669921875,3.047146719280312e-05
4.134063720703125,3.039776181136501e-05
4.13446044921875,3.032432909115296e-05
4.134857177734375,3.025116767944088e-05
4.13525390625,3.017827623191978e-05
4.135650634765625,3.010565341259215e-05
4.13604736328125,3.003329789375139e-05
4.136444091796875,2.9961208355892442e-05
4.1368408203125,2.9889383487671697e-05
4.137237548828125,2.981782198580138e-05
4.13763427734375,2.9746522555086858e-05
4.138031005859375,2.9675483908253803e-05
4.138427734375,2.9604704765944737e-05
4.138824462890625,2.9534183856704498e-05
4.13922119140625,2.9463919916806764e-05
4.139617919921875,2.9393911690295477e-05
4.1400146484375,2.9324157928881404e-05
4.140411376953125,2.925465739196144e-05
4.14080810546875,2.918540884640241e-05
4.141204833984375,2.9116411066671408e-05
4.1416015625,2.9047662834634546e-05
4.141998291015625,2.8979162939618336e-05
4.14239501953125,2.891091017823968e-05
4.142791748046875,2.8842903354472232e-05
4.1431884765625,2.877514127947096e-05
4.143585205078125,2.8707622771648265e-05
4.14398193359375,2.8640346656500946e-05
4.144378662109375,2.8573311766652478e-05
4.144775390625,2.8506516941723993e-05
4.145172119140625,2.843996102836941e-05
4.14556884765625,2.837364288012299e-05
4.145965576171875,2.830756135745226e-05
4.1463623046875,2.8241715327613146e-05
4.146759033203125,2.8176103664720453e-05
4.14715576171875,2.8110725249531898e-05
4.147552490234375,2.804557896955457e-05
4.14794921875,2.7980663718930442e-05
4.148345947265625,2.7915978398377174e-05
4.14874267578125,2.7851521915170114e-05
4.149139404296875,2.7787293183081365e-05
4.1495361328125,2.772329112233859e-05
4.149932861328125,2.7659514659569926e-05
4.15032958984375,2.7595962727765396e-05
4.150726318359375,2.753263426624481e-05
4.151123046875,2.7469528220569082e-05
4.151519775390625,2.7406643542562557e-05
4.15191650390625,2.7343979190199612e-05
4.152313232421875,2.7281534127608772e-05
4.1527099609375,2.7219307325029992e-05
4.153106689453125,2.7157297758706456e-05
4.15350341796875,2.709550441094572e-05
4.153900146484375,2.7033926269992656e-05
4.154296875,2.6972562330030737e-05
4.154693603515625,2.691141159109748e-05
4.15509033203125,2.6850473059122394e-05
4.155487060546875,2.6789745745781687e-05
4.1558837890625,2.672922866855964e-05
4.156280517578125,2.6668920850621107e-05
4.15667724609375,2.660882132085032e-05
4.157073974609375,2.6548929113745078e-05
4.157470703125,2.6489243269418048e-05
4.157867431640625,2.64297628335239e-05
4.15826416015625,2.6370486857262574e-05
4.158660888671875,2.6311414397323964e-05
4.1590576171875,2.625254451580272e-05
4.159454345703125,2.6193876280261553e-05
4.15985107421875,2.6135408763603308e-05
4.160247802734375,2.607714104405339e-05
4.16064453125,2.601907220516368e-05
4.161041259765625,2.5961201335750065e-05
4.16143798828125,2.5903527529806594e-05
4.161834716796875,2.584604988658027e-05
4.1622314453125,2.5788767510413844e-05
4.162628173828125,2.5731679510831475e-05
4.16302490234375,2.5674785002364597e-05
4.163421630859375,2.5618083104663163e-05
4.163818359375,2.556157294232868e-05
4.164215087890625,2.5505253645019153e-05
4.16461181640625,2.5449124347251984e-05
4.165008544921875,2.539318418852388e-05
4.1654052734375,2.533743231316601e-05
4.165802001953125,2.528186787037782e-05
4.16619873046875,2.5226490014170237e-05
4.166595458984375,2.5171297903318164e-05
4.1669921875,2.5116290701368517e-05
4.167388916015625,2.50614675765576e-05
4.16778564453125,2.5006827701827593e-05
4.168182373046875,2.495237025473547e-05
4.1685791015625,2.4898094417518052e-05
4.168975830078125,2.48439993769424e-05
4.16937255859375,2.4790084324384292e-05
4.169769287109375,2.4736348455675584e-05
4.170166015625,2.4682790971244277e-05
4.170562744140625,2.4629411075883807e-05
4.17095947265625,2.457620797890721e-05
4.171356201171875,2.452318089396564e-05
4.1717529296875,2.4470329039165016e-05
4.172149658203125,2.4417651636864796e-05
4.17254638671875,2.4365147913840614e-05
4.172943115234375,2.4312817101074594e-05
4.17333984375,2.426065843387894e-05
4.173736572265625,2.4208671151734404e-05
4.17413330078125,2.415685449841062e-05
4.174530029296875,2.4105207721766397e-05
4.1749267578125,2.405373007387029e-05
4.175323486328125,2.4002420810876344e-05
4.17572021484375,2.3951279193074613e-05
4.176116943359375,2.3900304484789905e-05
4.176513671875,2.38494959543898e-05
4.176910400390625,2.3798852874280102e-05
4.17730712890625,2.3748374520823944e-05
4.177703857421875,2.3698060174368258e-05
4.1781005859375,2.3647909119188038e-05
4.178497314453125,2.3597920643472032e-05
4.17889404296875,2.35480940392926e-05
4.179290771484375,2.3498428602569286e-05
4.1796875,2.3448923633087246e-05
4.180084228515625,2.3399578434397288e-05
4.18048095703125,2.335039231386553e-05
4.180877685546875,2.3301364582597496e-05
4.1812744140625,2.325249455546372e-05
4.181671142578125,2.320378155099695e-05
4.18206787109375,2.3155224891467175e-05
4.182464599609375,2.3106823902764757e-05
4.182861328125,2.305857791444878e-05
4.183258056640625,2.3010486259669857e-05
4.18365478515625,2.296254827520699e-05
4.184051513671875,2.291476330135091e-05
4.1844482421875,2.2867130681979977e-05
4.184844970703125,2.2819649764493606e-05
4.18524169921875,2.277231989977497e-05
4.185638427734375,2.2725140442186008e-05
4.18603515625,2.267811074956115e-05
4.186431884765625,2.2631230183141815e-05
4.18682861328125,2.258449810760765e-05
4.187225341796875,2.2537913890986966e-05
4.1876220703125,2.249147690473307e-05
4.188018798828125,2.2445186523588952e-05
4.18841552734375,2.2399042125651695e-05
4.188812255859375,2.2353043092320423e-05
4.189208984375,2.2307188808253376e-05
4.189605712890625,2.2261478661430786e-05
4.19000244140625,2.2215912042983146e-05
4.190399169921875,2.2170488347322825e-05
4.1907958984375,2.212520697204975e-05
4.191192626953125,2.2080067317924298e-05
4.19158935546875,2.203506878890654e-05
4.191986083984375,2.199021079205498e-05
4.1923828125,2.194549273755713e-05
4.192779541015625,2.1900914038711083e-05
4.19317626953125,2.185647411188105e-05
4.193572998046875,2.1812172376504957e-05
4.1939697265625,2.176800825504869e-05
4.194366455078125,2.1723981173016934e-05
4.19476318359375,2.1680090558902874e-05
4.195159912109375,2.163633584417908e-05
4.195556640625,2.1592716463304448e-05
4.195953369140625,2.1549231853671292e-05
4.19635009765625,2.1505881455598837e-05
4.196746826171875,2.1462664712308286e-05
4.1971435546875,2.141958106995621e-05
4.197540283203125,2.1376629977513332e-05
4.19793701171875,2.1333810886842814e-05
4.198333740234375,2.129112325263997e-05
4.19873046875,2.1248566532417303e-05
4.199127197265625,2.1206140186487595e-05
4.19952392578125,2.1163843677964988e-05
4.199920654296875,2.1121676472711428e-05
4.2003173828125,2.107963803935249e-05
4.200714111328125,2.103772784924204e-05
4.20111083984375,2.0995945376457237e-05
4.201507568359375,2.0954290097763414e-05
4.201904296875,2.091276149265354e-05
4.202301025390625,2.0871359043214428e-05
4.20269775390625,2.083008223425771e-05
4.203094482421875,2.0788930553163705e-05
4.2034912109375,2.0747903489986815e-05
4.203887939453125,2.0707000537350563e-05
4.20428466796875,2.066622119047774e-05
4.204681396484375,2.0625564947173054e-05
4.205078125,2.0585031307766757e-05
4.205474853515625,2.0544619775151284e-05
4.20587158203125,2.050432985474743e-05
4.206268310546875,2.0464161054458167e-05
4.2066650390625,2.042411288471482e-05
4.207061767578125,2.0384184858383402e-05
4.20745849609375,2.0344376490841806e-05
4.207855224609375,2.030468729986943e-05
4.208251953125,2.0265116805723076e-05
4.208648681640625,2.0225664531052165e-05
4.20904541015625,2.018633000092432e-05
4.209442138671875,2.0147112742730606e-05
4.2098388671875,2.0108012286361833e-05
4.210235595703125,2.0069028164012518e-05
4.21063232421875,2.003015991013492e-05
4.211029052734375,1.9991407061645478e-05
4.21142578125,1.995276915770362e-05
4.211822509765625,1.991424573981218e-05
4.21221923828125,1.9875836351737793e-05
4.212615966796875,1.9837540539533903e-05
4.2130126953125,1.979935785151256e-05
4.213409423828125,1.9761287838253533e-05
4.21380615234375,1.9723330052535785e-05
4.214202880859375,1.9685484049405564e-05
4.214599609375,1.96477493860708e-05
4.214996337890625,1.9610125621996296e-05
4.21539306640625,1.9572612318759968e-05
4.215789794921875,1.953520904017427e-05
4.2161865234375,1.9497915352171278e-05
4.216583251953125,1.9460730822842788e-05
4.21697998046875,1.9423655022372463e-05
4.217376708984375,1.9386687523158556e-05
4.2177734375,1.93498278995923e-05
4.218170166015625,1.9313075728244608e-05
4.21856689453125,1.927643058772686e-05
4.218963623046875,1.923989205869373e-05
4.2193603515625,1.9203459723957008e-05
4.219757080078125,1.9167133168263798e-05
4.22015380859375,1.913091197843983e-05
4.220550537109375,1.909479574333699e-05
4.220947265625,1.9058784053870405e-05
4.221343994140625,1.902287650277796e-05
4.22174072265625,1.8987072685032295e-05
4.222137451171875,1.8951372197349237e-05
4.2225341796875,1.891577463855208e-05
4.222930908203125,1.888027960933957e-05
4.22332763671875,1.8844886712410377e-05
4.223724365234375,1.8809595552350764e-05
4.22412109375,1.8774405735664298e-05
4.224517822265625,1.8739316870787894e-05
4.22491455078125,1.870432856803067e-05
4.225311279296875,1.8669440439586082e-05
4.2257080078125,1.8634652099556006e-05
4.226104736328125,1.859996316384751e-05
4.22650146484375,1.8565373250245716e-05
4.226898193359375,1.8530881978399928e-05
4.227294921875,1.84964889697551e-05
4.227691650390625,1.8462193847601505e-05
4.22808837890625,1.8427996236996223e-05
4.228485107421875,1.83938957648577e-05
4.2288818359375,1.8359892059843005e-05
4.229278564453125,1.8325984752422426e-05
4.22967529296875,1.829217347477604e-05
4.230072021484375,1.82584578609236e-05
4.23046875,1.822483754656645e-05
4.230865478515625,1.819131216916625e-05
4.23126220703125,1.8157881367944755e-05
4.231658935546875,1.8124544783753053e-05
4.2320556640625,1.809130205927931e-05
4.232452392578125,1.805815283877619e-05
4.23284912109375,1.802509676827619e-05
4.233245849609375,1.7992133495448948e-05
4.233642578125,1.7959262669646784e-05
4.234039306640625,1.7926483941894944e-05
4.23443603515625,1.78937969648337e-05
4.234832763671875,1.7861201392774077e-05
4.2352294921875,1.782869688165471e-05
4.235626220703125,1.7796283089031428e-05
4.23602294921875,1.7763959674047328e-05
4.236419677734375,1.7731726297509545e-05
4.23681640625,1.7699582621768248e-05
4.237213134765625,1.7667528310798394e-05
4.23760986328125,1.7635563030102145e-05
4.238006591796875,1.760368644679127e-05
4.2384033203125,1.75718982295531e-05
4.238800048828125,1.7540198048538857e-05
